source,target,edge_type
1903607000,1903624000,proximity
1903607000,1903613000,proximity
1903607000,1903617000,proximity
1903607000,1903625000,proximity
1003516000,1903607000,proximity
1903607000,1903610000,proximity
1003523000,1903607000,proximity
1903607000,1903634000,proximity
1903607000,1903638000,proximity
1600303000,1630400000,proximity
1600306000,1630400000,proximity
1600207000,1630400000,proximity
1600301000,1630400000,proximity
1606816000,1630400000,proximity
1600314000,1630400000,proximity
1600208000,1630400000,proximity
1600212000,1630400000,proximity
1600203000,1630400000,proximity
1606806000,1630400000,proximity
1600211000,1630400000,proximity
1600210000,1630400000,proximity
1600205000,1630400000,proximity
1600209000,1630400000,proximity
1600204000,1630400000,proximity
1004317000,1630400000,proximity
908302000,908314000,proximity
908302000,908307000,proximity
908302000,908311000,proximity
908302000,908308000,proximity
908302000,908304000,proximity
908302000,908313000,proximity
907338000,908302000,proximity
907341000,908302000,proximity
907305000,908302000,proximity
907317000,908302000,proximity
907306000,908302000,proximity
907325000,908302000,proximity
907313000,908302000,proximity
907324000,908302000,proximity
907343000,908302000,proximity
907307000,908302000,proximity
907311000,908302000,proximity
907344000,908302000,proximity
907322000,908302000,proximity
907333000,908302000,proximity
907312000,908302000,proximity
907318000,908302000,proximity
908302000,908303000,proximity
908302000,908309000,proximity
908302000,908306000,proximity
907221000,908302000,proximity
907225000,908302000,proximity
907213000,908302000,proximity
907218000,908302000,proximity
907340000,908302000,proximity
907215000,908302000,proximity
103309000,105517000,proximity
103309000,105525000,proximity
103309000,105528000,proximity
103309000,105518000,proximity
103309000,105526000,proximity
103309000,105534000,proximity
103309000,105533000,proximity
103309000,103313000,proximity
103309000,103317000,proximity
103309000,103312000,proximity
103309000,103320000,proximity
103309000,105548000,proximity
103309000,105535000,proximity
103309000,105530000,proximity
103309000,105541000,proximity
103309000,1401106000,proximity
103309000,1401113000,proximity
103309000,1401110000,proximity
103309000,1401112000,proximity
103309000,103311000,proximity
103309000,103314000,proximity
103309000,103316000,proximity
103309000,103315000,proximity
103309000,1401114000,proximity
103309000,1401108000,proximity
103309000,1401109000,proximity
103309000,103318000,proximity
102931000,103309000,proximity
103309000,103319000,proximity
103309000,103310000,proximity
203106000,203116000,proximity
203106000,203120000,proximity
203106000,203125000,proximity
203106000,203130000,proximity
203106000,203113000,proximity
203106000,203114000,proximity
203106000,203111000,proximity
203106000,203137000,proximity
203106000,203117000,proximity
203106000,203133000,proximity
201519000,203106000,proximity
203106000,203126000,proximity
203106000,203123000,proximity
203106000,203119000,proximity
203106000,203118000,proximity
203106000,203122000,proximity
203106000,203136000,proximity
203106000,1403213000,proximity
203106000,203134000,proximity
203106000,1403211000,proximity
201512000,203106000,proximity
201529000,203106000,proximity
201527000,203106000,proximity
201515000,203106000,proximity
301421000,304903000,proximity
304903000,304910000,proximity
304903000,307705000,proximity
301419000,304903000,proximity
304903000,305405000,proximity
304903000,304904000,proximity
304903000,304925000,proximity
304903000,304908000,proximity
304903000,304924000,proximity
304903000,304927000,proximity
304903000,304912000,proximity
304903000,304928000,proximity
304903000,304921000,proximity
304903000,304919000,proximity
304903000,304907000,proximity
304903000,304913000,proximity
304903000,304909000,proximity
304903000,304915000,proximity
304903000,304923000,proximity
304903000,304920000,proximity
304903000,305419000,proximity
304903000,305411000,proximity
304903000,306905000,proximity
304903000,306907000,proximity
304903000,306916000,proximity
304903000,304914000,proximity
304903000,306917000,proximity
304903000,306906000,proximity
304903000,304932000,proximity
304903000,304922000,proximity
304903000,304930000,proximity
304903000,304929000,proximity
304903000,304917000,proximity
304903000,304931000,proximity
304903000,304926000,proximity
304903000,304916000,proximity
304903000,306911000,proximity
304903000,304911000,proximity
304903000,306912000,proximity
304903000,304918000,proximity
304903000,304906000,proximity
105544000,304903000,proximity
307102000,331400000,proximity
300804000,307102000,proximity
307102000,307114000,proximity
307102000,307109000,proximity
307102000,307104000,proximity
305406000,307102000,proximity
307102000,307112000,proximity
307102000,307111000,proximity
307102000,307110000,proximity
305415000,307102000,proximity
306904000,307102000,proximity
307102000,307105000,proximity
306918000,307102000,proximity
307102000,307108000,proximity
305409000,307102000,proximity
307102000,307106000,proximity
306908000,307102000,proximity
1001317000,1001322000,proximity
1001315000,1001322000,proximity
1001322000,1102322000,proximity
1001322000,1102305000,proximity
1001322000,1600305000,proximity
1001322000,1600304000,proximity
1001318000,1001322000,proximity
1001321000,1001322000,proximity
1001310000,1001322000,proximity
1001312000,1001322000,proximity
1001319000,1001322000,proximity
1001305000,1001322000,proximity
1001322000,1600309000,proximity
205702000,205706000,proximity
205702000,307704000,proximity
205702000,205704000,proximity
203127000,205702000,proximity
203115000,205702000,proximity
205702000,205705000,proximity
205702000,205703000,proximity
205008000,205702000,proximity
205007000,205702000,proximity
205009000,205702000,proximity
205011000,205702000,proximity
205013000,205702000,proximity
203112000,205702000,proximity
205006000,205702000,proximity
203135000,205702000,proximity
203109000,205702000,proximity
203129000,205702000,proximity
203124000,205702000,proximity
203132000,205702000,proximity
205014000,205702000,proximity
205702000,1402705000,proximity
205702000,1402704000,proximity
203107000,203128000,proximity
203107000,203115000,proximity
203107000,205705000,proximity
203107000,205703000,proximity
203107000,203112000,proximity
203107000,205006000,proximity
203107000,203135000,proximity
203107000,203109000,proximity
203107000,203129000,proximity
203107000,203124000,proximity
203107000,203132000,proximity
203107000,203108000,proximity
203107000,1402706000,proximity
203107000,203116000,proximity
203107000,203120000,proximity
203107000,203125000,proximity
203107000,203130000,proximity
203107000,203113000,proximity
203107000,203114000,proximity
203107000,203137000,proximity
203107000,203126000,proximity
203107000,203123000,proximity
203107000,1404406000,proximity
203107000,203119000,proximity
203107000,203118000,proximity
203107000,203122000,proximity
203107000,203136000,proximity
203107000,1404405000,proximity
603012000,603030000,proximity
603012000,603020000,proximity
603012000,603045000,proximity
603012000,603034000,proximity
601917000,603012000,proximity
603012000,607903000,proximity
603012000,607905000,proximity
603012000,607904000,proximity
603012000,607902000,proximity
603012000,631000000,proximity
603012000,603021000,proximity
603012000,603036000,proximity
600616000,603012000,proximity
603012000,603041000,proximity
603012000,603046000,proximity
603012000,603028000,proximity
600614000,603012000,proximity
603012000,603026000,proximity
603012000,603043000,proximity
603012000,603047000,proximity
603012000,603018000,proximity
603012000,603032000,proximity
603012000,603037000,proximity
603012000,603031000,proximity
603012000,603016000,proximity
603012000,603017000,proximity
603012000,603039000,proximity
603012000,603042000,proximity
603012000,603035000,proximity
603012000,603029000,proximity
603012000,603023000,proximity
600618000,603012000,proximity
603012000,603025000,proximity
603012000,603013000,proximity
601904000,603012000,proximity
601903000,603012000,proximity
301409000,304904000,proximity
304904000,305412000,proximity
304904000,305410000,proximity
304904000,305422000,proximity
301416000,304904000,proximity
301410000,304904000,proximity
301423000,304904000,proximity
304904000,305406000,proximity
301424000,304904000,proximity
301421000,304904000,proximity
304904000,304910000,proximity
304904000,305417000,proximity
301419000,304904000,proximity
304904000,305405000,proximity
304904000,304925000,proximity
304904000,304908000,proximity
304904000,304924000,proximity
304904000,304927000,proximity
304904000,304912000,proximity
304904000,304928000,proximity
304904000,304921000,proximity
304904000,304919000,proximity
304904000,304913000,proximity
304904000,304909000,proximity
301408000,304904000,proximity
301415000,304904000,proximity
301417000,304904000,proximity
301418000,304904000,proximity
301403000,304904000,proximity
301422000,304904000,proximity
304904000,305418000,proximity
304904000,305408000,proximity
301407000,304904000,proximity
304904000,305414000,proximity
304904000,305407000,proximity
304904000,305421000,proximity
304904000,305420000,proximity
304904000,305416000,proximity
304904000,305413000,proximity
304904000,305419000,proximity
304904000,305415000,proximity
304904000,306904000,proximity
304904000,305409000,proximity
304904000,305411000,proximity
304904000,306905000,proximity
304904000,306907000,proximity
304904000,306916000,proximity
304904000,304914000,proximity
304904000,306917000,proximity
304904000,306906000,proximity
304904000,304932000,proximity
304904000,304922000,proximity
304904000,304930000,proximity
304904000,304929000,proximity
304904000,306911000,proximity
304904000,304911000,proximity
803733000,807803000,proximity
803723000,807803000,proximity
803726000,807803000,proximity
803715000,807803000,proximity
803750000,807803000,proximity
803714000,807803000,proximity
803743000,807803000,proximity
803729000,807803000,proximity
806019000,807803000,proximity
806017000,807803000,proximity
806021000,807803000,proximity
807803000,807804000,proximity
806006000,807803000,proximity
807803000,807805000,proximity
806023000,807803000,proximity
803751000,807803000,proximity
803745000,807803000,proximity
803742000,807803000,proximity
803713000,807803000,proximity
807803000,807808000,proximity
807803000,807806000,proximity
807803000,807807000,proximity
806018000,807803000,proximity
102905000,102922000,proximity
102905000,102907000,proximity
102905000,102926000,proximity
102905000,1400119000,proximity
102905000,1400127000,proximity
102905000,1400116000,proximity
102905000,102913000,proximity
102905000,102914000,proximity
102905000,1400121000,proximity
102905000,102934000,proximity
102905000,102923000,proximity
102905000,102921000,proximity
102905000,102919000,proximity
102905000,102928000,proximity
102905000,102912000,proximity
102905000,1400123000,proximity
102905000,1400117000,proximity
102905000,1400118000,proximity
102905000,1400124000,proximity
102905000,1400112000,proximity
102905000,1400107000,proximity
102905000,1400108000,proximity
102905000,102920000,proximity
102905000,1400106000,proximity
102905000,1400120000,proximity
102905000,1400113000,proximity
102905000,1400110000,proximity
102905000,1400122000,proximity
102905000,1400125000,proximity
102814000,102905000,proximity
